FNI|FNI|Ним|Ним|Nimes|Nimes|Франция|Франция|France|France
FNJ|FNJ|Пхеньян|Пхеньян|Pyongyang|Pyongyang|Северная Корея|Северная Корея|Korea (North)|Korea (North)
FNK|FNK|||Fin Creek|Fin Creek|США|США|United States|United States
FNL|FNL|||Fort Collins/Loveland|Fort Collins/Loveland|США|США|United States|United States
FNR|FNR|||Funter Bay|Funter Bay|США|США|United States|United States
FNT|FNT|Флинт|Флинт|Flint|Flint|США|США|United States|United States
FOA|FOA|||Foula|Foula|Великобритания|Великобритания|United Kingdom|United Kingdom
FOB|FOB|||Fort Bragg|Fort Bragg|США|США|United States|United States
FOC|FOC|Фучжоу|Фучжоу|Fuzhou|Fuzhou|Китай|Китай|China|China
FOD|FOD|||Fort Dodge, IA|Fort Dodge, IA|США|США|United States|United States
FOE|FOE|||Topeka, KS|Topeka, KS|США|США|United States|United States
FOG|FOG|Фоджия|Фоджия|Foggia|Foggia|Италия|Италия|Italy|Italy
FOK|FOK|||Westhampton|Westhampton|США|США|United States|United States
FOM|FOM|Фумбан|Фумбан|Foumban|Foumban|Камерун|Камерун|Cameroon|Cameroon
FON|FON|||Fortuna|Fortuna|Гаити|Гаити|Haiti|Haiti
FOO|FOO|Нумфоор|Нумфоор|Numfoor|Numfoor|Индонезия|Индонезия|Indonesia|Indonesia
FOP|FOP|Форест Парк|Форест Парк|Forest Park|Forest Park|США|США|United States|United States
FOR|FOR|Форталеса|Форталеса|Fortaleza|Fortaleza|Бразилия|Бразилия|Brazil|Brazil
FOS|FOS|||Forrest|Forrest|Австралия|Австралия|Australia|Australia
FOT|FOT|||Forster|Forster|Австралия|Австралия|Australia|Australia
FOU|FOU|Фугаму|Фугаму|Fougamou|Fougamou|Габон|Габон|Gabon|Gabon
FOX|FOX|||Fox|Fox|США|США|United States|United States
FOY|FOY|Фойя|Фойя|Foya|Foya|Либерия|Либерия|Liberia|Liberia
FPR|FPR|||Fort Pierce|Fort Pierce|США|США|United States|United States
FPY|FPY|||Perry|Perry|США|США|United States|United States
FRA|FRA|Франкфурт-на-Майне|Франкфурт-на-Майне|Frankfurt|Frankfurt|Германия|Германия|Germany|Germany
FRB|FRB|||Forbes|Forbes|Австралия|Австралия|Australia|Australia
FRC|FRC|Франка|Франка|Franca|Franca|Бразилия|Бразилия|Brazil|Brazil
FRD|FRD|||Friday Harbor|Friday Harbor|США|США|United States|United States
FRE|FRE|Фера-Айленд|Фера-Айленд|Fera Island|Fera Island|Соломоновы острова|Соломоновы острова|Solomon Islands|Solomon Islands
FRF|FRF|Франкфурт-на-Майне|Франкфурт-на-Майне|Frankfurt|Frankfurt|Германия|Германия|Germany|Germany
FRG|FRG|||Farmingdale|Farmingdale|США|США|United States|United States
FRH|FRH|||French Lick|French Lick|США|США|United States|United States
FRI|FRI|||Fort Riley, KS|Fort Riley, KS|США|США|United States|United States
FRJ|FRJ|Фрехус|Фрехус|Frejus|Frejus|Франция|Франция|France|France
FRK|FRK|||Fregate Is|Fregate Is|Сейшельские о-ва|Сейшельские о-ва|Seychelles|Seychelles
FRL|FRL|Форли|Форли|Forli|Forli|Италия|Италия|Italy|Italy
FRM|FRM|||Fairmont|Fairmont|США|США|United States|United States
FRN|FRN|||Fort Richardson|Fort Richardson|Гаити|Гаити|Haiti|Haiti
FRO|FRO|Флоро|Флоро|Floro|Floro|Норвегия|Норвегия|Norway|Norway
FRP|FRP|||Fresh Water Bay|Fresh Water Bay|США|США|United States|United States
FRQ|FRQ|Ферамин|Ферамин|Feramin|Feramin|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
FRR|FRR|||Front Royal, (VA)|Front Royal, (VA)|США|США|United States|United States
FRS|FRS|Флорес|Флорес|Flores|Flores|Гватемала|Гватемала|Guatemala|Guatemala
FRT|FRT|Фрутильяр|Фрутильяр|Frutillar|Frutillar|Боливия|Боливия|Bolivia|Bolivia
FRU|FRU|Бишкек|Бишкек|Bishkek|Bishkek|Кыргызстан|Кыргызстан|Kyrgyzstan|Kyrgyzstan
FRW|FRW|Франсистаун|Франсистаун|Francistown|Francistown|Ботсвана|Ботсвана|Botswana|Botswana
FRY|FRY|||Fryeburg|Fryeburg|США|США|United States|United States
FRZ|FRZ|||Fritzlar|Fritzlar|Германия|Германия|Germany|Germany
FSC|FSC|||Figari|Figari|Франция|Франция|France|France
FSD|FSD|||Sioux Falls|Sioux Falls|США|США|United States|United States
FSI|FSI|||Fort Sill|Fort Sill|США|США|United States|United States
FSK|FSK|||Fort Scott|Fort Scott|США|США|United States|United States
FSL|FSL|||Fossil Downs|Fossil Downs|Австралия|Австралия|Australia|Australia
FSM|FSM|||Fort Smith|Fort Smith|США|США|United States|United States
FSN|FSN|||Fort Sheridan|Fort Sheridan|Гаити|Гаити|Haiti|Haiti
FSP|FSP|||St Pierre|St Pierre|Сен-Пьер и Микелон|Сен-Пьер и Микелон|St. Pierre and Miquelon|St. Pierre and Miquelon
FSS|FSS|Форрес|Форрес|Forres|Forres|Великобритания|Великобритания|United Kingdom|United Kingdom
FST|FST|||Fort Stockton|Fort Stockton|США|США|United States|United States
FSU|FSU|||Fort Sumner|Fort Sumner|США|США|United States|United States
FTA|FTA|Футуна-Айленд|Футуна-Айленд|Futuna Island|Futuna Island|Австралия|Австралия|Australia|Australia
FTE|FTE|||El Calafate|El Calafate|Аргентина|Аргентина|Argentina|Argentina
FTI|FTI|Фитута|Фитута|Fitiuta|Fitiuta|Американское Самоа|Американское Самоа|American Samoa|American Samoa
FTK|FTK|||Fort Knox|Fort Knox|США|США|United States|United States
FTL|FTL|||Fortuna Ledge|Fortuna Ledge|США|США|United States|United States
FTU|FTU|Форт-Дофин|Форт-Дофин|Fort Dauphin|Fort Dauphin|Мадагаскар|Мадагаскар|Madagascar|Madagascar
FTW|FTW|Форт Уорт|Форт Уорт|Fort Worth|Fort Worth|США|США|United States|United States
FTX|FTX|||Owando|Owando|Конго|Конго|Congo|Congo
FTY|FTY|Атланта|Атланта|Atlanta|Atlanta|США|США|United States|United States
FUB|FUB|Фуллборн|Фуллборн|Fulleborn|Fulleborn|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
FUD|FUD|||Sui Fen He|Sui Fen He|Китай|Китай|China|China
FUE|FUE|||Puerto del Rosario|Puerto del Rosario|Испания|Испания|Spain|Spain
FUG|FUG|Фуан|Фуан|Fuyang|Fuyang|Китай|Китай|China|China
FUJ|FUJ|Фуку|Фуку|Fukue|Fukue|Япония|Япония|Japan|Japan
FUK|FUK|Фукуока|Фукуока|Fukuoka|Fukuoka|Япония|Япония|Japan|Japan
FUL|FUL|||Fullerton|Fullerton|США|США|United States|United States
FUM|FUM|Фума|Фума|Fuma|Fuma|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
FUN|FUN|||Funafuti Atol|Funafuti Atol|Тувалу|Тувалу|Tuvalu|Tuvalu
FUO|FUO|Фушань|Фушань|Fuoshan|Fuoshan|Китай|Китай|China|China
FUT|FUT|Футуна-Айленд|Футуна-Айленд|Futuna Island|Futuna Island|Вануату|Вануату|Vanuatu|Vanuatu
FVL|FVL|||Flora Valley|Flora Valley|Австралия|Австралия|Australia|Australia
FVR|FVR|||Forrest River|Forrest River|Австралия|Австралия|Australia|Australia
FWA|FWA|Форт Уэйн|Форт Уэйн|Fort Wayne|Fort Wayne|США|США|United States|United States
FWH|FWH|||Fort Worth, TX|Fort Worth, TX|США|США|United States|United States
FWL|FWL|||Farewell|Farewell|США|США|United States|United States
FWM|FWM|Форт-Вильям|Форт-Вильям|Fort William|Fort William|Великобритания|Великобритания|United Kingdom|United Kingdom
FXE|FXE|Форт Лодердейл|Форт Лодердейл|Fort Lauderdale|Fort Lauderdale|США|США|United States|United States
FXM|FXM|||Flaxman Island|Flaxman Island|США|США|United States|United States
FXO|FXO|||Cuamba|Cuamba|Мозамбик|Мозамбик|Mozambique|Mozambique
FXY|FXY|||Forest City|Forest City|США|США|United States|United States
FYM|FYM|Файетвилл|Файетвилл|Fayetteville|Fayetteville|США|США|United States|United States
FYN|FYN|Фуюнь|Фуюнь|Fuyun|Fuyun|Китай|Китай|China|China
FYT|FYT|Файя|Файя|Faya|Faya|Чад|Чад|Chad|Chad
FYU|FYU|||Fort Yukon|Fort Yukon|США|США|United States|United States
FYV|FYV|Файетвилл|Файетвилл|Fayetteville|Fayetteville|США|США|United States|United States
FZO|FZO|Бристоль|Бристоль|Bristol|Bristol|Великобритания|Великобритания|United Kingdom|United Kingdom
GAA|GAA|Гуамал|Гуамал|Guamal|Guamal|Колумбия|Колумбия|Colombia|Colombia
GAB|GAB|||Gabbs|Gabbs|США|США|United States|United States
GAC|GAC|Грация|Грация|Gracias|Gracias|Гондурас|Гондурас|Honduras|Honduras
GAD|GAD|||Gadsden|Gadsden|США|США|United States|United States
GAE|GAE|Габес|Габес|Gabes|Gabes|Тунис|Тунис|Tunisia|Tunisia
GAF|GAF|Гафса|Гафса|Gafsa|Gafsa|Тунис|Тунис|Tunisia|Tunisia
GAG|GAG|||Gage|Gage|США|США|United States|United States
GAH|GAH|||Gayndah|Gayndah|Австралия|Австралия|Australia|Australia
GAI|GAI|||Gaithersburg|Gaithersburg|США|США|United States|United States
GAJ|GAJ|Ямагата|Ямагата|Yamagata|Yamagata|Япония|Япония|Japan|Japan
GAK|GAK|||Gakona|Gakona|США|США|United States|United States
GAL|GAL|||Galena|Galena|США|США|United States|United States
GAM|GAM|||Gambell|Gambell|США|США|United States|United States
GAN|GAN|Ген-Айленд|Ген-Айленд|Gan Island|Gan Island|Мальдивы|Мальдивы|Maldives|Maldives
GAO|GAO|Гуантанамо|Гуантанамо|Guantanamo|Guantanamo|Куба|Куба|Cuba|Cuba
GAP|GAP|Гусап|Гусап|Gusap|Gusap|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
GAQ|GAQ|Гао|Гао|Gao|Gao|Мали|Мали|Mali|Mali
GAR|GAR|Гарайна|Гарайна|Garaina|Garaina|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
GAS|GAS|Гарисса|Гарисса|Garissa|Garissa|Кения|Кения|Kenya|Kenya
GAT|GAT|Гап|Гап|Gap|Gap|Франция|Франция|France|France
GAU|GAU|||Gawahati|Gawahati|Индия|Индия|India|India
GAV|GAV|Гаг-Айленд|Гаг-Айленд|Gag Island|Gag Island|Индонезия|Индонезия|Indonesia|Indonesia
GAW|GAW|Ганго|Ганго|Gangaw|Gangaw|Мьянма|Мьянма|Myanmar|Myanmar
GAX|GAX|Гамба|Гамба|Gamba|Gamba|Габон|Габон|Gabon|Gabon
GAY|GAY|Гайя|Гайя|Gaya|Gaya|Индия|Индия|India|India
GAZ|GAZ|||Guasopa|Guasopa|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
GBA|GBA|Биг-Бей|Биг-Бей|Big Bay|Big Bay|Вануату|Вануату|Vanuatu|Vanuatu
GBB|GBB|Гара-Джебилет|Гара-Джебилет|Gara Djebilet|Gara Djebilet|Мавритания|Мавритания|Mauritania|Mauritania
GBC|GBC|Гасуке|Гасуке|Gasuke|Gasuke|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
GBD|GBD|||Great Bend|Great Bend|США|США|United States|United States
GBE|GBE|Габороне|Габороне|Gaborone|Gaborone|Ботсвана|Ботсвана|Botswana|Botswana
GBF|GBF|Негарбо|Негарбо|Negarbo|Negarbo|Папуа - Новая Гвинея|Папуа - Новая Гвинея|Papua New Guinea|Papua New Guinea
GBG|GBG|||Galesburg|Galesburg|США|США|United States|United States
GBH|GBH|||Galbraith Lake|Galbraith Lake|США|США|United States|United States
GBI|GBI|||Grand Bahama|Grand Bahama|Багамские острова|Багамские острова|Bahamas|Bahamas
GBJ|GBJ|Мари-Галанте|Мари-Галанте|Marie Galante|Marie Galante|Гваделупа|Гваделупа|Guadeloupe|Guadeloupe
GBK|GBK|Гбангбаток|Гбангбаток|Gbangbatok|Gbangbatok|Сьерра-Леоне|Сьерра-Леоне|Sierra Leone|Sierra Leone
GBL|GBL|||Goulburn Island|Goulburn Island|Австралия|Австралия|Australia|Australia
GBM|GBM|Гарбахари|Гарбахари|Garbaharey|Garbaharey|Эфиопия|Эфиопия|Ethiopia|Ethiopia
GBN|GBN|Сан Джованни Ротондо|Сан Джованни Ротондо|San Giovanni Rotondo|San Giovanni Rotondo|Италия|Италия|Italy|Italy
GBO|GBO|Балтимор|Балтимор|Baltimore|Baltimore|США|США|United States|United States
GBP|GBP|||Gamboola|Gamboola|Австралия|Австралия|Australia|Australia
GBQ|GBQ|||Muharraq|Muharraq|Бахрейн|Бахрейн|Bahrain|Bahrain
GBR|GBR|||Great Barrington|Great Barrington|США|США|United States|United States
GBS|GBS|Порт-Фицрой|Порт-Фицрой|Port Fitzroy|Port Fitzroy|Новая Зеландия|Новая Зеландия|New Zealand|New Zealand
GBT|GBT|||Gorgan|Gorgan|Иран|Иран|Iran|Iran
GBU|GBU|||Khashm El Girba|Khashm El Girba|Судан|Судан|Sudan|Sudan
GBV|GBV|||Gibb River|Gibb River|Австралия|Австралия|Australia|Australia
GBZ|GBZ|Грейт-Барьер-Айленд|Грейт-Барьер-Айленд|Great Barrier Island|Great Barrier Island|Новая Зеландия|Новая Зеландия|New Zealand|New Zealand
GCA|GCA|||Guacamaya|Guacamaya|Колумбия|Колумбия|Colombia|Colombia
GCC|GCC|Жилетте|Жилетте|Gillette|Gillette|США|США|United States|United States
GCH|GCH|||Gachsaran|Gachsaran|Иран|Иран|Iran|Iran
GCI|GCI|Гернси|Гернси|Guernsey|Guernsey|Гернси|Гернси|Guernsey|Guernsey
GCJ|GCJ|Йоханнесбург|Йоханнесбург|Johannesburg|Johannesburg|ЮАР|ЮАР|South Africa|South Africa
GCK|GCK|||Garden City, KS|Garden City, KS|США|США|United States|United States
GCM|GCM|||Georgetown|Georgetown|Каймановы острова|Каймановы острова|Cayman Islands|Cayman Islands
GCN|GCN|||Grand Canyon|Grand Canyon|США|США|United States|United States
GCV|GCV|||Gravatai|Gravatai|Бразилия|Бразилия|Brazil|Brazil
GCY|GCY|||Greenville|Greenville|США|США|United States|United States
GDA|GDA|Гунда|Гунда|Gounda|Gounda|Центральноафриканская Республика|Центральноафриканская Республика|Central African Republic|Central African Republic
